y,y-1,y-2,target,d
4.9750316512709505,4.957516296575325,4.939821583050558,5.04240797495934,0.8802517055098047
4.992360780642112,4.9750316512709505,4.957516296575325,5.09355859376265,0.8711121016696799
5.0094968911988795,4.992360780642112,4.9750316512709505,5.144071810375621,0.8616309981982262
5.026433265119945,5.0094968911988795,4.992360780642112,5.193927420185107,0.8518121119458044
5.0431632628861935,5.026433265119945,5.0094968911988795,5.243105481611915,0.8416592921828503
5.059680325883575,5.0431632628861935,5.026433265119945,5.291586324087176,0.8311765190907705
5.075977978974261,5.059680325883575,5.0431632628861935,5.339350555920301,0.8203679022016797
5.092049833035067,5.075977978974261,5.059680325883575,5.386379072055406,0.809237678787289
5.107889587462174,5.092049833035067,5.075977978974261,5.432653061713074,0.7977902121978353
5.1234910326411285,5.107889587462174,5.092049833035067,5.478154015914419,0.7860299901515377
5.138848052381182,5.1234910326411285,5.107889587462174,5.522863734884435,0.7739616229752055
5.153954626313005,5.138848052381182,5.1234910326411285,5.566764335331654,0.7615898417969058
5.168804832248835,5.153954626313005,5.138848052381182,5.609838257601231,0.7489194966913137
5.183392848504134,5.168804832248835,5.153954626313005,5.6520682726985685,0.7359555547782337
5.197712956179851,5.183392848504134,5.168804832248835,5.693437489180688,0.7227030982754012
5.211759541404381,5.197712956179851,5.183392848504134,5.733929359912578,0.7091673225061657
5.225527097534358,5.211759541404381,5.197712956179851,5.773527688685831,0.6953535338626748
5.239010227313408,5.225527097534358,5.211759541404381,5.812216636696908,0.6812671477256727
5.252203644988023,5.239010227313408,5.225527097534358,5.84998072888245,0.6669136863416192
5.265102178379714,5.252203644988023,5.239010227313408,5.886804860109098,0.6522987766576671
5.277700770912654,5.265102178379714,5.252203644988023,5.922674301215343,0.6374281481157817
5.289994483595986,5.277700770912654,5.265102178379714,5.957574704902995,0.622307630406782
5.301978496960043,5.289994483595986,5.277700770912654,5.991492111475911,0.6069431511847245
5.313648112945716,5.301978496960043,5.289994483595986,6.024412954423689,0.5913407337432508
5.324998756746214,5.313648112945716,5.301978496960043,6.056324065848089,0.5755064946542765
5.336025978600521,5.324998756746214,5.313648112945716,6.087212681730016,0.5594466413701316
5.346725455537813,5.336025978600521,5.324998756746214,6.117066447034959,0.5431674697899735
5.357092993072189,5.346725455537813,5.336025978600521,6.145873420654842,0.5266753617916953
5.367124526847018,5.357092993072189,5.346725455537813,6.173622080184306,0.509976782730126
5.376816124228283,5.367124526847018,5.357092993072189,6.200301326529515,0.493078278902348
5.386163985846273,5.376816124228283,5.367124526847018,6.22590048834765,0.47598647498137137
5.395164447085044,5.386163985846273,5.376816124228283,6.2504093263153,0.4587080714190339
5.4038139795190485,5.395164447085044,5.386163985846273,6.273818037224061,0.4412498418193911
5.412109192296373,5.4038139795190485,5.395164447085044,6.296117257901679,0.4236186302832179
5.420046833468042,5.412109192296373,5.4038139795190485,6.317298068957203,0.4058213487248441
5.427623791262876,5.420046833468042,5.412109192296373,6.337351998348617,0.38786497416258836
5.434837095307384,5.427623791262876,5.420046833468042,6.356271024771547,0.3697565459835461
5.441683917790235,5.434837095307384,5.427623791262876,6.374047580867675,0.3515031631839749
5.448161574570836,5.441683917790235,5.434837095307384,6.390674556251579,0.3331119815862982
5.454267526231586,5.448161574570836,5.441683917790235,6.406145300354796,0.3145902110337717
5.4599993790734,5.454267526231586,5.448161574570836,6.420453625085958,0.29594511256409994
5.465354886054103,5.4599993790734,5.454267526231586,6.433593807305948,0.27718399556291295
5.4703319476693295,5.465354886054103,5.4599993790734,6.445560591117079,0.25831421489823647
5.474928612775589,5.4703319476693295,5.465354886054103,6.456349189965381,0.23934316803715383
5.4791430793551665,5.474928612775589,5.4703319476693295,6.465955288555159,0.22027829214592565
5.4829736952225625,5.4791430793551665,5.474928612775589,6.474375044575059,0.2011270611743443
5.486418958672194,5.4829736952225625,5.4791430793551665,6.481605090234934,0.1818969829256778
5.489477519067103,5.486418958672194,5.4829736952225625,6.48764253361292,0.16259559611351282
5.492148177368447,5.489477519067103,5.486418958672194,6.492484959812163,0.14323046740634116
5.494429886605552,5.492148177368447,5.489477519067103,6.496130431926749,0.12380918846122135
5.49632175228635,5.494429886605552,5.492148177368447,6.498577491816437,0.10433937294755946
5.49782303274805,5.49632175228635,5.494429886605552,6.499825160689899,0.08482865356245206
5.49893313944789,5.49782303274805,5.49632175228635,6.49987293949622,0.06528467903850199
5.499651637193855,5.49893313944789,5.49782303274805,6.498720809124515,0.04571511114512816
5.499978244315293,5.499651637193855,5.49893313944789,6.496369230411572,0.026127621685079205
5.49991283277333,5.499978244315293,5.499651637193855,6.4928191439575205,0.006529889486883711
5.4994554282110695,5.49991283277333,5.499978244315293,6.48807196974961,0.013070402605586118
5.498606209943539,5.4994554282110695,5.49991283277333,6.482129606594228,0.03266557074479426
5.497365510887389,5.498606209943539,5.4994554282110695,6.4749944313574055,0.05224793309202003
5.495733817430388,5.497365510887389,5.498606209943539,6.4666692980141045,0.07180981282877141
5.493711769240742,5.495733817430388,5.497365510887389,6.45715753650666,0.09134354116617782
5.491300159016323,5.493711769240742,5.495733817430388,6.4464629514128555,0.11084146035162945
5.488499932173917,5.491300159016323,5.493711769240742,6.434589820424134,0.1302959266706205
5.485312186478591,5.488499932173917,5.491300159016323,6.421542892634585,0.14969931344328558
5.481738171613339,5.485312186478591,5.488499932173917,6.407327386641369,0.16904401401445224
5.477779288689174,5.481738171613339,5.485312186478591,6.391948988457344,0.1883224447354337
5.473437089695852,5.477779288689174,5.481738171613339,6.375413849236742,0.2075270479371616
5.468713276893453,5.473437089695852,5.477779288689174,6.3577285828147865,0.22665029489301602
5.463609702145048,5.468713276893453,5.473437089695852,6.338900263062243,0.24568468877010918
5.458128366190714,5.463609702145048,5.468713276893453,6.318936421055975,0.2646227675684898
5.452271417863194,5.458128366190714,5.463609702145048,6.2978450420666015,0.28345710704633653
5.446041153245499,5.452271417863194,5.458128366190714,6.275634562364505,0.3021803236303633
5.4394400147707715,5.446041153245499,5.452271417863194,6.25231386584543,0.32078507731057027
5.432470590264794,5.4394400147707715,5.446041153245499,6.227892280477045,0.3392640745176312
5.425135611931486,5.432470590264794,5.4394400147707715,6.202379574567882,0.3576100709821395
5.41743795528181,5.425135611931486,5.432470590264794,6.175785952860139,0.3758158745746032
5.409380638006487,5.41743795528181,5.425135611931486,6.148122052447922,0.39387434812496736
5.4009668187929885,5.409380638006487,5.41743795528181,6.119398938522549,0.41177841222053146
5.392199796087233,5.4009668187929885,5.409380638006487,6.089628099946621,0.4295210479813516
5.383083006800518,5.392199796087233,5.4009668187929885,6.058821444658629,0.44709529981175056
5.37362002496215,5.383083006800518,5.392199796087233,6.026991294909937,0.46449427812707
5.363814560318328,5.37362002496215,5.383083006800518,5.994150382336049,0.4817111620547543
5.3536704568778255,5.363814560318328,5.37362002496215,5.960311842864122,0.4987392021081227
5.343191691405031,5.3536704568778255,5.363814560318328,5.92548921145877,0.5155717228324308
5.332382371860952,5.343191691405031,5.3536704568778255,5.88969641670826,0.5322021254218434
5.321246735792778,5.332382371860952,5.343191691405031,5.852947775253259,0.5486238903063212
5.3097891486726505,5.321246735792778,5.332382371860952,5.815257986060377,0.5648305797075315
5.298014102186279,5.3097891486726505,5.321246735792778,5.776642124542766,0.5808158401624741
5.2859262124720745,5.298014102186279,5.3097891486726505,5.73711563653016,0.5965734050144
5.273530218311501,5.2859262124720745,5.298014102186279,5.696694332090755,0.6120970968694461
5.260830979271347,5.273530218311501,5.2859262124720745,5.655394379207379,0.6273808300181871
5.247833473798634,5.260830979271347,5.273530218311501,5.613232297310528,0.6424186128216824
5.234542797268939,5.247833473798634,5.260830979271347,5.570224950670809,0.6572045500601975
5.220964159988865,5.234542797268939,5.247833473798634,5.526389541653453,0.6717328452442217
5.207102885153459,5.220964159988865,5.234542797268939,5.481743603837602,0.6859978028870062
5.1929644067593745,5.207102885153459,5.220964159988865,5.436304995003113,0.6999938307372666
5.1785542674746,5.1929644067593745,5.207102885153459,5.390091889987676,0.7137154419714742
5.163878116465578,5.1785542674746,5.1929644067593745,5.343122773417136,0.7271572573449125
5.148941707182581,5.163878116465578,5.1785542674746,5.295416432311869,0.7403140073004799
5.133750895104202,5.148941707182581,5.163878116465578,5.246991948572246,0.7531805340343922
5.11831163544185,5.133750895104202,5.148941707182581,5.197868691346109,0.7657517935182767
5.102629980805136,5.11831163544185,5.133750895104202,5.148066309281379,0.7780228574766568
5.086712078829101,5.102629980805136,5.11831163544185,5.097604722666864,0.7899889153187178
5.070564169764159,5.086712078829101,5.102629980805136,5.046504115464392,0.8016452760244208
5.054192584029764,5.070564169764159,5.086712078829101,4.994784927235516,0.8129873699834311
5.0376037397327025,5.054192584029764,5.070564169764159,4.942467844965945,0.8240107507864192
5.020804140151025,5.0376037397327025,5.054192584029764,4.889573794791035,0.8347110969684657
5.003800371184588,5.020804140151025,5.0376037397327025,4.836123933625613,0.8450842137028625
4.986599098773196,5.003800371184588,5.020804140151025,4.782139640701489,0.8551260344457301
4.969207066283374,4.986599098773196,5.003800371184588,4.727642509016052,0.8648326225303427
4.951631091864789,4.969207066283374,4.986599098773196,4.672654336695357,0.8742001727101822
4.933878065777338,4.951631091864789,4.969207066283374,4.617197118275166,0.8832250126509011
4.915954947689996,4.933878065777338,4.951631091864789,4.561293035903428,0.8919036043698148
4.89786876395242,4.915954947689996,4.933878065777338,4.504964450467714,0.9002325456229476
4.87962660484044,4.89786876395242,4.915954947689996,4.448233892651161,0.9082085712388999
4.861235621776472,4.87962660484044,4.89786876395242,4.391124053920497,0.9158285543987121
4.842703024525969,4.861235621776472,4.87962660484044,4.33365777744976,0.923089507861774
4.8240360783709955,4.842703024525969,4.861235621776472,4.275858048983332,0.9299885851369094
4.80524210126204,4.8240360783709955,4.842703024525969,4.217747987641947,0.9365230815982173
4.786328460949179,4.80524210126204,4.8240360783709955,4.159350836675351,0.9426904355454013
4.76730257209372,4.786328460949179,4.80524210126204,4.100689954165311,0.948488229208011
4.748171893361449,4.76730257209372,4.786328460949179,4.0417888036826985,0.9539141896932612
4.728943924498636,4.748171893361449,4.76730257209372,3.982670944902367,0.9589661898770974
4.709626203391926,4.728943924498636,4.748171893361449,3.9233600241796016,0.9636422492380836
4.690226303113283,4.709626203391926,4.728943924498636,3.8638797650918892,0.9679405346338266
4.670751828951146,4.690226303113283,4.709626203391926,3.8042539589498054,0.9718593610194892
4.651210415428937,4.670751828951146,4.690226303113283,3.744506455280807,0.9753971921086402
4.631609723312134,4.651210415428937,4.670751828951146,3.6846611522897392,0.9785526409753054
4.6119574366050315,4.631609723312134,4.651210415428937,3.6247419872998714,0.9813244705976443
4.592261259538409,4.6119574366050315,4.631609723312134,3.564772927178288,0.9837115943431174
4.572528913549259,4.592261259538409,4.6119574366050315,3.5047779587494605,0.9857130763943234
4.552768134253775,4.572528913549259,4.592261259538409,3.5,0.9873281321158611
4.53298666841478,4.552768134253775,4.572528913549259,3.559996000079999,0.9885561283619726
4.48,4.53298666841478,4.552768134253775,3.6199680025599026,1.8192033563443566
4.499598745101438,4.48,4.53298666841478,3.6798920194383338,0.8346980828335404
4.519189961389984,4.499598745101438,4.48,3.739744081907518,0.9797490347495996
4.538766122944925,4.519189961389984,4.499598745101438,3.7995002499404844,0.9791844460871779
4.558319709628786,4.538766122944925,4.519189961389984,3.859136621866758,0.9782437059700388
4.577843209976177,4.558319709628786,4.538766122944925,3.9186293439327096,0.9769271757813058
4.59732912407931,4.577843209976177,4.558319709628786,3.977954619842738,0.9752353612630937
4.616769966469058,4.59732912407931,4.577843209976177,4.037088720277472,0.97316891232202
4.636158268990497,4.616769966469058,4.59732912407931,4.096007992385184,0.970728622779693
4.6554865836717685,4.636158268990497,4.616769966469058,4.154688869242608,0.9679154300677562
4.674747485585205,4.6554865836717685,4.636158268990497,4.213107879281404,0.9647304148676872
4.6939335756995995,4.674747485585205,4.6554865836717685,4.271241655676466,0.9611748006957743
4.713037483722528,4.6939335756995995,4.674747485585205,4.329066945692341,0.9572499534330703
4.732051870931623,4.713037483722528,4.6939335756995995,4.386560619984019,0.9529573808005898
4.750969432993736,4.732051870931623,4.713037483722528,4.443699681848353,0.9482987317802172
4.769782902770876,4.750969432993736,4.732051870931623,4.500461276422444,0.9432757959813243
4.788485053111862,4.769782902770876,4.750969432993736,4.55682269982527,0.9378905029531426
4.80706869962862,4.788485053111862,4.769782902770876,4.612761408238948,0.9321449214436006
4.825526703456047,4.80706869962862,4.788485053111862,4.6682550269259515,0.9260412586046263
4.843851973994391,4.825526703456047,4.80706869962862,4.72328135917871,0.9195818591442695
4.862037471633088,4.843851973994391,4.825526703456047,4.777818395197999,0.9127692044260227
4.8800762104550115,4.862037471633088,4.843851973994391,4.831844320896559,0.9056059115155168
4.8979612609200975,4.8800762104550115,4.862037471633088,4.885337526624449,0.8980947321752364
4.915685752527311,4.8979612609200975,4.8800762104550115,4.938276615812609,0.8902385518074984
4.933242876453934,4.915685752527311,4.8979612609200975,4.99064041353121,0.8820403883459171
4.9506258881711585,4.933242876453934,4.915685752527311,5.04240797495934,0.8735033910961754
4.967828110034979,4.9506258881711585,4.933242876453934,5.09355859376265,0.864630839526126
4.984842933851401,4.967828110034979,4.9506258881711585,5.144071810375621,0.855426142006066
5.0016638234149555,4.984842933851401,4.967828110034979,5.193927420185107,0.8458928344994066
5.018284317019573,5.0016638234149555,4.984842933851401,5.243105481611915,0.8360345792042922
5.03469802994083,5.018284317019573,5.0016638234149555,5.291586324087176,0.8258551631468602
5.050898656888628,5.03469802994083,5.018284317019573,5.339350555920301,0.8153584967263816
5.066879974429356,5.050898656888628,5.03469802994083,5.386379072055406,0.8045486122131518
5.082635843376607,5.066879974429356,5.050898656888628,5.432653061713074,0.793429662199463
5.0981602111495326,5.082635843376607,5.066879974429356,5.478154015914419,0.7820059180044137
5.113447114097929,5.0981602111495326,5.082635843376607,5.522863734884435,0.7702817680330654
5.1284906797931615,5.113447114097929,5.0981602111495326,5.566764335331654,0.7582617160907246
5.1432851292840365,5.1284906797931615,5.113447114097929,5.609838257601231,0.7459503796526823
5.157824779316783,5.1432851292840365,5.1284906797931615,5.6520682726985685,0.733352488090544
5.172104044518253,5.157824779316783,5.1432851292840365,5.693437489180688,0.7204728808554162
5.186117439541536,5.172104044518253,5.157824779316783,5.733929359912578,0.7073165056188158
5.199859581173136,5.186117439541536,5.172104044518253,5.773527688685831,0.6938884163720793
5.213325190400927,5.199859581173136,5.186117439541536,5.812216636696908,0.6801937714847828
5.226509094442069,5.213325190400927,5.199859581173136,5.84998072888245,0.6662378317233264
5.239406228730122,5.226509094442069,5.213325190400927,5.886804860109098,0.6520259582298626
5.252011638860588,5.239406228730122,5.226509094442069,5.922674301215343,0.6375636104629656
5.264320482494134,5.252011638860588,5.239406228730122,5.957574704902995,0.6228563441003088
5.276328031216765,5.264320482494134,5.252011638860588,5.991492111475911,0.6079098089044166
5.288029672356233,5.276328031216765,5.264320482494134,6.024412954423689,0.5927297465524672
5.299420910753986,5.288029672356233,5.276328031216765,6.056324065848089,0.5773219884305236
5.310497370491971,5.299420910753986,5.288029672356233,6.087212681730016,0.5616924533934586
5.321254796573635,5.310497370491971,5.299420910753986,6.117066447034959,0.5458471454912406
5.33168905655847,5.321254796573635,5.310497370491971,6.145873420654842,0.5297921516624671
5.341796142149482,5.33168905655847,5.321254796573635,6.173622080184306,0.5135336393961687
5.351572170732967,5.341796142149482,5.33168905655847,6.200301326529515,0.4970778543624377
5.361013386870012,5.351572170732967,5.341796142149482,6.22590048834765,0.4804311180132581
5.370116163739135,5.361013386870012,5.351572170732967,6.2504093263153,0.46359982515418174
5.378877004529519,5.370116163739135,5.361013386870012,6.273818037224061,0.4465904414876709
5.387292543784309,5.378877004529519,5.370116163739135,6.296117257901679,0.42940950112935194
5.395359548693438,5.387292543784309,5.378877004529519,6.317298068957203,0.4120636040979786
5.403074920335511,5.395359548693438,5.387292543784309,6.337351998348617,0.3945594137800601
5.410435694868242,5.403074920335511,5.395359548693438,6.356271024771547,0.37690365437008655
5.417439044667009,5.410435694868242,5.403074920335511,6.374047580867675,0.35910310828743963
5.424082279411081,5.417439044667009,5.410435694868242,6.390674556251579,0.3411646135709878
5.430362847117099,5.424082279411081,5.417439044667009,6.406145300354796,0.3230950612522543
5.43627833511941,5.430362847117099,5.424082279411081,6.420453625085958,0.30490139270822336
5.441826470996895,5.43627833511941,5.430362847117099,6.433593807305948,0.28659059699489564
5.447005123445904,5.441826470996895,5.43627833511941,6.445560591117079,0.26816970816234686
5.451812303099001,5.447005123445904,5.441826470996895,6.456349189965381,0.2496458025526671
5.45624616328917,5.451812303099001,5.447005123445904,6.465955288555159,0.2310259960816463
5.460305000759208,5.45624616328917,5.451812303099001,6.474375044575059,0.21231744150516096
5.463987256316027,5.460305000759208,5.45624616328917,6.481605090234934,0.1935273256714387
5.467291515429619,5.463987256316027,5.460305000759208,6.48764253361292,0.17466286676028897
5.4702165087764385,5.467291515429619,5.463987256316027,6.492484959812163,0.15573131151027653
5.472761112727012,5.4702165087764385,5.467291515429619,6.496130431926749,0.13673993243481508
5.474924349777582,5.472761112727012,5.4702165087764385,6.498577491816437,0.11769602502857968
5.476705388925604,5.474924349777582,5.472761112727012,6.499825160689899,0.09860690496479307
5.478103545988984,5.476705388925604,5.474924349777582,6.49987293949622,0.07947990528505144
5.479118283868898,5.478103545988984,5.476705388925604,6.498720809124515,0.06032237358235548
5.479749212756123,5.479118283868898,5.478103545988984,6.496369230411572,0.04114166917847939
5.4799960902807765,5.479749212756123,5.479118283868898,6.4928191439575205,0.021945160296965582
5.479858821605424,5.4799960902807765,5.479749212756123,6.48807196974961,0.0027402212325222663
5.479337459461511,5.479858821605424,5.4799960902807765,6.482129606594228,0.016465770481643993
5.478432204129109,5.479337459461511,5.479858821605424,6.4749944313574055,0.03566543690787238
5.477143403359972,5.478432204129109,5.479337459461511,6.4666692980141045,0.05485140253846943
5.475471552243954,5.477143403359972,5.478432204129109,6.45715753650666,0.07401629712886493
5.47341729301882,5.475471552243954,5.477143403359972,6.4464629514128555,0.09315275852879168
5.47098141482353,5.47341729301882,5.475471552243954,6.434589820424134,0.11225343551060085
5.468164853395094,5.47098141482353,5.47341729301882,6.421542892634585,0.13131099059315865
5.464968690709114,5.468164853395094,5.47098141482353,6.407327386641369,0.15031810286041392
5.461394154564138,5.464968690709114,5.468164853395094,6.391948988457344,0.16926747077390392
5.457442618110013,5.461394154564138,5.464968690709114,6.375413849236742,0.18815181497751077
5.453115599320388,5.457442618110013,5.461394154564138,6.3577285828147865,0.20696388109373576
5.448414760409586,5.453115599320388,5.457442618110013,6.338900263062243,0.2256964425106922
5.443341907194071,5.448414760409586,5.453115599320388,6.318936421055975,0.24434230315792949
5.437898988398749,5.443341907194071,5.448414760409586,6.2978450420666015,0.26289430027091054
5.432088094908367,5.437898988398749,5.443341907194071,6.275634562364505,0.28134530714261086
5.425911458964305,5.432088094908367,5.437898988398749,6.25231386584543,0.2996882358611064
5.419371453307066,5.425911458964305,5.432088094908367,6.227892280477045,0.3179160400325287
5.412470590264794,5.419371453307066,5.425911458964305,6.202379574567882,0.33602171748776666
5.405211520788169,5.412470590264794,5.419371453307066,6.175785952860139,0.35399831297242557
5.397597033432047,5.405211520788169,5.412470590264794,6.148122052447922,0.3718389208186901
5.389630053284248,5.397597033432047,5.405211520788169,6.119398938522549,0.3895366875980244
5.381313640841886,5.389630053284248,5.397597033432047,6.089628099946621,0.4070848147540218
5.37265099083569,5.381313640841886,5.389630053284248,6.058821444658629,0.42447656121393784
5.363645431002753,5.37265099083569,5.381313640841886,6.026991294909937,0.44170524597832994
5.354300420808187,5.363645431002753,5.37265099083569,5.994150382336049,0.4587642506875822
5.344619550116184,5.354300420808187,5.363645431002753,5.960311842864122,0.47564702216420507
5.3346065378109735,5.344619550116184,5.354300420808187,5.92548921145877,0.4923470749303327
5.324265230368221,5.3346065378109735,5.344619550116184,5.88969641670826,0.5088579936990856
5.313599600377415,5.324265230368221,5.3346065378109735,5.852947775253259,0.5251734358389548
5.302613745015806,5.313599600377415,5.324265230368221,5.815257986060377,0.5412871338103642
5.291311884474487,5.302613745015806,5.313599600377415,5.776642124542766,0.557192897573211
5.279698360337209,5.291311884474487,5.302613745015806,5.73711563653016,0.5728846169649415
5.267777633912583,5.279698360337209,5.291311884474487,5.696694332090755,0.588356264047607
5.255554284520269,5.267777633912583,5.279698360337209,5.655394379207379,0.6036018954235001
5.243033007731845,5.255554284520269,5.267777633912583,5.613232297310528,0.6186156545184396
5.230218613567016,5.243033007731845,5.255554284520269,5.570224950670809,0.6333917738313266
5.217116024645851,5.230218613567016,5.243033007731845,5.526389541653453,0.647924577149861
5.203730274297773,5.217116024645851,5.230218613567016,5.481743603837602,0.6622084817310636
5.190066504628017,5.203730274297773,5.217116024645851,5.436304995003113,0.6762380004458279
5.176129964542302,5.190066504628017,5.203730274297773,5.390091889987676,0.6900077438867891
5.1619260077304725,5.176129964542302,5.190066504628017,5.343122773417136,0.7035124224386236
5.147460090609897,5.1619260077304725,5.176129964542302,5.295416432311869,0.7167468483101125
5.132737770229394,5.147460090609897,5.1619260077304725,5.246991948572246,0.7297059375269699
5.1177647021345045,5.132737770229394,5.147460090609897,5.197868691346109,0.7423847118848137
5.1025466381949265,5.1177647021345045,5.132737770229394,5.148066309281379,0.7547783008616804
5.087089424394951,5.1025466381949265,5.1177647021345045,5.097604722666864,0.7668819434888396
5.071398998587737,5.087089424394951,5.1025466381949265,5.046504115464392,0.7786909901797312
5.055481388214301,5.071398998587737,5.087089424394951,4.994784927235516,0.7902009045162472
5.039342707988087,5.055481388214301,5.071398998587737,4.942467844965945,0.8014072649912496
5.022989157546016,5.039342707988087,5.055481388214301,4.889573794791035,0.8123057667071221
5.006427019066909,5.022989157546016,5.039342707988087,4.836123933625613,0.8228922230294478
4.9896626548582015,5.006427019066909,5.022989157546016,4.782139640701489,0.8331625671953669
4.972702504911878,4.9896626548582015,5.006427019066909,4.727642509016052,0.8431128538757937
4.955553084430565,4.972702504911878,4.9896626548582015,4.672654336695357,0.8527392606909157
4.938220981324729,4.955553084430565,4.972702504911878,4.617197118275166,0.8620380896787072
4.920712853681947,4.938220981324729,4.955553084430565,4.561293035903428,0.8710057687154382
4.903035427209219,4.920712853681947,4.938220981324729,4.504964450467714,0.8796388528877541
4.8851954926493,4.903035427209219,4.920712853681947,4.448233892651161,0.8879340258161728
4.867199903172054,4.8851954926493,4.903035427209219,4.391124053920497,0.895888100929132
4.849055571741822,4.867199903172054,4.8851954926493,4.33365777744976,0.903498022686966
4.830769468461826,4.849055571741822,4.867199903172054,4.275858048983332,0.9107608677557
4.812348617896618,4.830769468461826,4.849055571741822,4.217747987641947,0.9176738461300848
4.793800096373611,4.812348617896618,4.830769468461826,4.159350836675351,0.9242343022053623
4.775131029264721,4.793800096373611,4.812348617896618,4.100689954165311,0.9304397157974265
4.756348588249176,4.775131029264721,4.793800096373611,4.0417888036826985,0.936287703110894
4.737459988558526,4.756348588249176,4.775131029264721,3.982670944902367,0.9417760176548828
4.718472486204937,4.737459988558526,4.756348588249176,3.9233600241796016,0.9469025511059659
4.699393375193802,4.718472486204937,4.737459988558526,3.8638797650918892,0.9516653341181014
4.6802299847217705,4.699393375193802,4.718472486204937,3.8042539589498054,0.9560625370791609
4.660989676361254,4.6802299847217705,4.699393375193802,3.744506455280807,0.9600924708137004
4.641679841232493,4.660989676361254,4.6802299847217705,3.6846611522897392,0.9637535872319303
4.622307897164276,4.641679841232493,4.660989676361254,3.6247419872998714,0.9670444799244393
4.6028812858444,4.622307897164276,4.641679841232493,3.564772927178288,0.9699638847023406
4.583407469960958,4.6028812858444,4.622307897164276,3.5047779587494605,0.9725106800829497
4.56389393033557,4.583407469960958,4.6028812858444,3.5,0.9746838877207509
4.544348163049638,4.56389393033557,4.583407469960958,3.559996000079999,0.9764826727830078
4.46,4.544348163049638,4.56389393033557,3.6199680025599026,2.5973482583892427
4.479398783125566,4.46,4.544348163049638,3.6798920194383338,1.6237344981018031
4.498790265554093,4.479398783125566,4.46,3.739744081907518,0.969756638852326
4.518167149336148,4.498790265554093,4.479398783125566,3.7995002499404844,0.9692091552645499
4.537522142016469,4.518167149336148,4.498790265554093,3.859136621866758,0.9682969115593965
4.556847959378473,4.537522142016469,4.518167149336148,3.9186293439327096,0.9670202510581261
4.576137328185655,4.556847959378473,4.537522142016469,3.977954619842738,0.9653796542296478
4.595382988918858,4.576137328185655,4.556847959378473,4.037088720277472,0.9633757385096198
4.614577698508379,4.595382988918858,4.576137328185655,4.096007992385184,0.9610092580681018
4.633714233059887,4.614577698508379,4.595382988918858,4.154688869242608,0.9582811035257377
4.652785390573121,4.633714233059887,4.614577698508379,4.213107879281404,0.9551923016185571
4.67178399365235,4.652785390573121,4.633714233059887,4.271241655676466,0.951744014811573
4.690702892207575,4.67178399365235,4.652785390573121,4.329066945692341,0.9479375408613544
4.70953496614545,4.690702892207575,4.67178399365235,4.386560619984019,0.9437743123275055
4.728273128048916,4.70953496614545,4.690702892207575,4.443699681848353,0.9392558960335196
4.74691032584454,4.728273128048916,4.70953496614545,4.500461276422444,0.9343839924772501
4.765439545456549,4.74691032584454,4.728273128048916,4.55682269982527,0.9291604351908234
4.783853813446563,4.765439545456549,4.74691032584454,4.612761408238948,0.9235871900505677
4.802146199638041,4.783853813446563,4.765439545456549,4.6682550269259515,0.9176663545372943
4.820309819724432,4.802146199638041,4.783853813446563,4.72328135917871,0.9114001569467289
4.838337837860082,4.820309819724432,4.802146199638041,4.777818395197999,0.904790955551027
4.856223469232882,4.838337837860082,4.820309819724432,4.831844320896559,0.8978412377112388
4.873959982617726,4.856223469232882,4.838337837860082,4.885337526624449,0.8905536189411034
